id,asin,helpful,overall,reviewText,reviewTime,reviewerID,reviewerName,summary,unixReviewTime
792,B000UHAFGM,"[0, 0]",5,I can't get enough of Jennifer Crusie! This bundle is a a great value and I enjoyed that all 4 stories were intertwined. I can't wait to read more of Jennifer's books!!,"10 22, 2012",A2B4NREI4UFAIL,Babu's Bookshelf,Love it!,1350864000
793,B000UHAFGM,"[0, 1]",5,"These four books are some of Crusie's earlier books so they are shorter than most of her newer novels and the plotlines are not quite as well developed but her trademark humor and loveable characters are present in spades! These books are all great summer reads and at $10 for the set this is a steal!I think ""Getting Rid of Bradley"" is by far the best of the four followed by ""Strange Bedpersons"" and ""Charlie All Night"". ""What the Lady Wants"" is the weakest of the four in my opinion but it is still very readable.Enjoy!","07 4, 2012",A26L2952AL5T8J,"Booklover848 ""Booklover848""",These books are all funny and very light!,1341360000
794,B000UHAFGM,"[10, 17]",3,"First of all, I guess this is a chick book (excuse the non-PC comment), but it was enough of a bargain that I thought I'd try a Kindle sample. The first chapter or so was funny enough and an interesting plot so that I bought the full book. Certainly could not read it right through, but when I finished the first one, it was enjoyable enough. I read a couple other books, then went back and read the next, and so forth.She is funny and writes very well, and had clever plots, but the formula was far too predictable to make me want to read any more.The last book got very tiresome with the two lead characters having sex, fighting, having more sex on and on and on, without the plot developing very much at all. And, I was fascinated at how many of the characters kept ""snorting"" every time somebody made a funny crack. It began to seem like a large pig farm.Anyhow, amusing books but you have to be an aficionado to keep reading her stuff. I guess I ain't one. Snort.","08 14, 2009",AUQIKXJAWMOK5,Desert Rat,"amusing, but not that great",1250208000
795,B000UHAFGM,"[0, 0]",5,I really like Jennifer Crusie's writing and have enjoyed several of her books.  Her sense of humor is wonderful and refreshing.,"01 25, 2013",A1CCWA0S276RJ7,DonnaB,A fun read.,1359072000
796,B000UHAFGM,"[0, 0]",5,I am always thrilled with Jennifer Crusoe' s books. She writesa great book. I have loved them all. I always look forward to her new books.,"02 19, 2013",AL8EC1PLCMSU8,Laura Walsh,Four great stories,1361232000
797,B000UHAFGM,"[0, 0]",5,"Very good stories. Four stories. Great characters. Great story lines. Cruise gives you light reading, if that's your style. Enjoy.","09 16, 2013",A3AWZ258YQURW9,"Nicki M. Pegan ""npegan""",Very good stories.,1379289600
798,B000UHAFGM,"[0, 0]",5,"I discovered Jennifer Crusie 'late' and really enjoy her books. As these are backlist books its a bit of a trip down a nineties memory lane (where they have to use pay phones to make calls and use newspaper clippings for research!). That said the plots are great, you want to believe in the characters and the romance is spot on.","05 15, 2013",AP9U6W4BF3Q4U,Sally,What you'd expect from this author,1368576000
799,B000UHAFGM,"[14, 19]",3,"Contained in this Jennifer Cruise bundle:Getting Rid Of Bradley- 1.5 StarsLucy Savage just got divorced. Her newly ex-husband didn't even bother showing up for the final signing. Her controlling, though well-intentioned, sister is ready to remove body parts off the man, but Lucy is feeling more confused than heartbroken. She wants answers for why her husband was making time with a blond bimbo in their house. Over lunch, she tries to explain to her sister that she's okay but ready to take control over her own life...as soon as she gets answers from Bradley for why he did what he did.Across the restaurant, two cops working on an embezzlement case overhear Lucy talking about Bradley and officer Zack Warren realizes that the tip he and his partner got to show up at this dive to nab Bradley the embezzler just went live. He confronts Lucy as she's leaving the restaurant...and then bullets are flying and he's getting beat up by the woman who's life he just saved.Lucy feels nothing but empowered as she realizes she's successfully defended herself against a mugging and takes off after the police show up to grab the wretched scruffy guy in leather who put his hands on her. She feels so empowered, in fact, she decides to dye her hair. Blond was a mistake, so she tries for brunette. Just as she's realizing that the attempted dye job left her hair dead and...well...green...the doorbell rings and the thug she'd beat up is standing there...with his policeman's shield in hand. Oops.Today Lucy got divorced, shot at, manhandled, dyed her hair green, and beat up a cop. She isn't having a good day.What started out as a sort of loony but amusing premise was quickly strained by an anorexic plot that pushed beyond the boundaries of plausibility or credulity and by characters that lacked more than superficial development. Zack is the Peter Pan who equates committed relationships with death and Lucy is the pushover who is so intent on remaking herself she's willfully blind to common sense.Though I prefer more three dimensional characters and found Zack's abrupt about-face on relationships as soon as he spends time with Lucy a bit hard to swallow, I honestly liked him. He's pretty uncomplicated and generally a nice guy - and any male who still wants a woman with ugly green hair is worth something. His character and his reaction to things is where all the humor in this book lays for me. I didn't find him believable, and he's pretty two dimensional, but I did generally enjoy him.What really turned me off this book was Lucy. I found her character to be so irredeemable - between her lack of common sense and worse, lack of intelligence, her absurdly obtuse reactions even after things started blowing up, and her apparent lack of self preservation, I couldn't figure out for the life of me how Zack could even tolerate her, let alone love her. I actually found her distasteful as a character and difficult to read when paired with Zack.Unfortunately, for a book like this to work for me, I have to like both leads. I so disliked Lucy that what would have been a silly and unrealistic but entertaining light romantic comedy, Getting Rid of Bradley, was ruined for me.Strange Bedpersons- 3 StarsOriginally published in 1994, there's little about this quirky romance about the ladder-climbing yuppie Republican lawyer Nick and the hippie, commune-raised, militant-feminist liberal Tess that doesn't feel almost painfully dated. That being said, Crusie pens a fast-paced plot that delves more deeply than I'd anticipated into the potential disaster of a relationship between two people who love each other, but who are so different they will never see eye to eye.Nick, despite his career-loving little heart, is a fun character who is actually pretty forgiving and able to compromise, though he does have a rather vanilla predilection for sex in bed. He's pretty darn forgiving of some pretty radical behavior and recognizes before Tess does that some compromise is in order, yet he still manages to mess up a little as he presses his own sense of fashion off onto the bohemian Tess and tries to wear down some of her rougher edges before he realizes that he's got to decide to accept her as is or lose her. I found Tess harder to like, though I did respect her commitment to her values. Still, her uncompromising attitude and selfish judgments of those who don't share her militant views were off-putting through most of the book.Strange Bedpersons started abruptly, too abruptly, with Nick banging on Tess' door and Tess closing it in his face, the two of them obviously already sharing a history. It took a little while to get the story on their history, so the opening of the book seemed jarring and left me feeling like I missed something. It made it hard to get into and I had to struggle a bit to 'catch up.' That did subside a bit as the story progressed, though the other issues - the dated feeling and my issues with Tess - didn't. Still, I can't argue Crusie's ability to nail witty, fast-moving dialogue and touch on human truisms with humor and intelligence. I just wish that prior to republication, this story had gone through a bit of a brush up to make it more socially and culturally timely and not quite so anachronistic to contemporary romance.What the Lady Wants- 4 StarsMitchell Peatwick Kincaid is a stockbroker, but a fondness for Sam Spade and a mild feeling of discontent with his job convinced him to get a private investigator license, and about a year ago, a bet with his boss and some friends - and a lot of alcohol - goaded him into leaving his prosperous career with his prestigious firm, putting the stuff from his monied life into storage, and taking on private detecting as a career under the name Mitchell Peatwick. And if he can get his private investigation firm into the black in a year, he'll win that $10,000 bet.Twelve months of private investigating, however, taught Mitch two things: everybody lies, and real life private investigation work doesn't resemble anything remotely similar to Sam Spade's life. Until SHE walked in.SHE is Mae Belle Sullivan and she's looking for a PI who isn't all that bright so she can lie to him. Not for kicks, but to get help finding answers following the death of her uncle. Answers that will save Mae from financial ruin and explain what her reprehensible old fart of a relative was doing with all the art and keepsakes that have been disappearing from his house for the past few months. An overheard conversation pointed her in the direction of her uncle's journal, but it's been missing since he died and Mae's starting to get frantic to find it. So she lies. And she uses her feminine wiles. And she pays Mitch Peatwick just about everything in her bank account to investigate the murder of her uncle. Who was in his seventies, had a heart condition and a twenty-five year old mistress, and died in her bed. Mae's fairly certain it wasn't murder.Mitch knows he's being lied to by the delicious-looking Mae Belle, but her retainer pushes him into the black and secures his bet...and anything is better than trailing cheating spouses, so he takes her case. There are just a couple of problems for them both. Mitch isn't anywhere near as slow as Mae had hoped, and as more and more clues start to pile up, her uncle's death starts to look more and more like an actual murder - even to Mae.With a quirky cast of primary and secondary characters and a twisting, rollicking plot that includes suspense, mystery, romance, and comedy, What the Lady Wants delivers a lot of charm and a few good hours of light entertainment. Originally published in 1995, the story is a little worn around the edges and has a bit of a dated patina to it, but not so much that it detracts from the story as in some of Crusie's books. It's more like a faint scent on the air than a bat upside the head. Noticeable, but not painful.Mitch is a fun character, and quicker than he looks. Which is probably a good thing. I'm dating myself here, but he reminded me a lot of Magnum PI or Rick Simon from Simon & Simon - a bit cynical about life, a bit sloppy on the outside but sharp and thorough when he needed to be. Mae was endearing. Intelligent and kind, with a streak of independence a mile wide and a determination that is formidable. She's a bit stubborn when she needs to be, but not so cold as to be unappealing as a person. She cares about the people she loves and takes on the responsibility of caring for them, as needed. Together they made a good couple, and their banter was one of the high points of the book.Crusie excels at quickly paced plots with quirky characters and a lot of witty, intelligent, and sarcastic banter. It's what keeps me coming back to her when I want or need some brain candy. I'd love to see this story get a bit of a modernized polish to clear away the dated patina, but even as it stands, I liked it quite a bit.Charlie All Night- 3.5 StarsWhen you're the go-to girl at the radio station and you're producing the number one drive time show in the area, you've got a lot of responsibility and your future is looking bright. When the talent of that show dumps you, then two months later fires you from the show, you're bright future starts to look more like flames from a crash and burn. Allie McGuffey is feeling the heat from those flames after her radio personality ex-boyfriend Mark dumps her as producer and the station puts her on a new overnight time slot. Pushed from drive time to overnight is humiliating. Pushed there by her ex-boyfriend with his supercilious attitude and delusions of competency is even worse.Putting on a good face just leads to another crisis as a mad dash to the nearest bar/restaurant with her ex hot on her heels forces Allie into uncharted waters. She picks up the first non-suit wearing male she can find and desperately tries to act like she's perfectly okay while her insides are still quaking. Though the rugged man she clings to is obviously surprised by her blatant come on, he doesn't sell her out, which makes him a hero in Allie's book.Charlie Tenniel is a bit of a bounce around. He doesn't stay in one place too long, doesn't limit himself to doing one thing for his life, either. His wanderlust is a constant disappointment for his socially formidable father. His brother, radio personality Ten Tenniel, was more the man his father wanted him to be, but look where that got him - a drug habit and escape from prosecution courtesy of their father's connections. Charlie wasn't going to go out like that. He was, however, going to take the job his father wanted him to take as a favor to the station owner, an old family friend. An anonymous tip claims knowledge of a drug ring opperating from the station and Charlie's been conscripted to chase down the responsible party. He just wants to fly under the radar for the six weeks or so he plans to stay in town, so having Allie pressed up against him is just fine, but when he realizes she's his new producer and intends to make him a star, he's just as adamant that she doesn't.His position would probably be a lot stronger if he could just stay out of her bed.While the premise of Charlie All Night is a bit of a stretch and the actions of Allie and Charlie seem more than a little irresponsible both sexually and professionally, I can't argue that the story itself is light, fun entertainment with plenty of endearing moments. I enjoyed the banter and romantic development between Allie and Charlie. Crusie does banter and endearing really well and it's definitely in evidence here. There's not much to the plot, though, and with an original publication date of 1996, there's a dated feel to both the technology and equipment described in the station and a definite pre-Monica Lewinsky air of sexual permissiveness in the work place that didn't translate well for me.So long as you don't take the book too seriously, or expect much in the way of depth of plot or character, there's still a lot of entertainment to be had from the story of Charlie and Allie, two people who won't be poster children for sexual harassment litigation any time soon, but who still managed to make me chuckle.Originally reviewed by title for One Good Book Deserves Another.","09 5, 2010",A2E9HDZXQORZLA,"Tracy ""One Good Book Deserves Another""",Humor But Little 'Contemporary' Romance,1283644800
800,B000UMZMK6,"[2, 2]",4,"This book was very good, but I wish it had more of an insight of what happened to Lance, Gabe and Evan after the island. How they managed their lives together. But all in all this was a good book. I recommend reading it if you are in the mood for a hot menage!","06 2, 2009",A267XHVX6ZLMIE,"Amazon Customer ""Booklover3""",Good,1243900800
801,B000UMZMK6,"[0, 0]",4,Annmarie is great at story telling and they are very exciting but sometimes these stories really have no end and it leaves me unsatisfied. I liked this story but I not sure I understood it.  Felt like a tidbit instead of large morsel.,"08 9, 2013",AA1B1QB7BFAWZ,Amazon Customer,AnnMarie Mckenna can tell some stories,1376006400
802,B000UMZMK6,"[0, 0]",5,"WOW! This is a major league book of hotness!  I love reading about the bisexual men as much as the menage, etc.  Two men who can pleasure each other AND admit a female??  I'm so there!  At $2,  it was a great way to introduce this author to me.  DEFINATELY purchasing more by Ms. McKenna.  Brava!","05 31, 2011",A3F07ILXBN36LD,Edie O.,Hotter than HOT!,1306800000
803,B000UMZMK6,"[3, 3]",3,This is a pretty hot/fun menage story. I love both male leads. Just the right amount of aggressiveness when having to men to contend with. I thought it was a fun read and fast moving. It was a quick feel good story and not a serious storyline to it. I would recommend it for an in between book when trying to decide on something more intense to read.,"02 20, 2010",AYXF652QNDWYM,"Jennifer B. Graham ""Jennifer""",Quick fun read!,1266624000
804,B000UMZMK6,"[0, 0]",4,"I do agree that I would like to have spent more time with these characters. I was very bummed when it just ended, and i do agree it could have used more depth. But I really loved these characters. For what they were, in the length given, they popped. Book reads very much like a brilliant fantasy. Like all her stories so far, the story has a sweet quality to it, but very hot. I thoroughly enjoyed it for what it was and look forward to more from this author.","03 17, 2011",AJMKMTV1D2TFM,Joanne Stewart,Another great story,1300320000
805,B000UMZMK6,"[0, 0]",2,"I own this book in paperback- and spent more than what the on line/download price that's for sure. And what they are asking for now is about how much I think it's probably worth.It's not one I re-read. The stories go by so quick, there's no time to get involved in the characters or feel for them at all. The one story I halfway got into- the honeymoon/castaway story- I ended up wondering how things work out for them- wished it was it's own book.","03 5, 2012",A1G2GYX8B4OH8W,loulouc,nothing memorable,1330905600
806,B000UMZMK6,"[0, 0]",3,"This story had some very steamy sex scenes, but not very much character development. This could have easily been a much better story with more time spent on the relationship between the main characters. I like a bit more romance with the sex personally, but nonetheless, I enjoyed it and plan to read more by this author.","05 20, 2012",A21TSBBTF0DMG5,Reader Lady,Ending too abrupt!,1337472000
807,B000UMZMME,"[0, 0]",5,"Just finished the second book &#8220;View To Kill&#8221; in this very sensational storyline, what can you say about characters that are so well written that they grab you from the beginning and not let go even after the story is finished.  This story maybe short but it is a joy to read, to devour and not want the story to end, the character of Sachin was terrific, he saved her, watched her as she matured into a fantastic women, and how he loves her, he definitely has a wonderful match in Paige, a perfect pair.","06 22, 2014",A3MJGFD9608I5U,abby,Wonderful read!!,1403395200
808,B000UMZMME,"[0, 0]",4,"Mandy M Roth is quickly taking over the reign of paranormal romance with the series she has going here. Starts with King of Prey, then this one, A View to a Kill and then Master of the Hunt and then Rise of the King, so far. Using Birds of Prey as a paranormal romance genre character is a bit to try to introduce and sell your readers on. However, due to the past novels I have read of Mandy M Roth and her other identity, Michelle M Pillow, I was willing to try this new series out. I must admit that if given a hot and heated romance situation, I don't usually look to falcons or hawks as my imaginary lead, but when I realized that they don't fully shift like a Lycan does, it was easier to picture the warriors of this novel series as Sexy Warriors. Mandy M Roth has her Immortal Ops series in a boxed intro set of Novels 1-4, it would be great to introduce this new series in like manner to get a new audience introduced to Birds of Prey romance series","06 29, 2014",A3CX9D0Q6RDUC1,Annette Judd,Easy fun quick and Sexy reads in this new paranormal romance series,1404000000
809,B000UMZMME,"[1, 1]",5,"This was a great follow up to King of Prey. The main character in this is the right hand man of the King of Hawks. Sachin meets his mate when she is to young to claim but he continues to visit her as she grows up. After mistakes are made and trust is lost Sachin must figure out what he wants and how to hang on to it.I liked how this book went with a different approach to how the main characters meet and their relationship progresses. There was no instant love with them flying off into the sunset. It was a more real love with a undeniable passion between the two that is common in the paranormal romances. I enjoyed following both characters and learning about them, their pasts and their futures.Again I love this series and so far out of all the books this one was my favorite. I definitely recommend this to fans of Paranormal Romance or shifter stories.*I received this book for free from the author in exchange for an honest review.*","02 24, 2013",A1UD1TKX2K0MCD,BookAngelRV,Unique bird shifter series,1361664000
810,B000UMZMME,"[1, 1]",4,Like this series. Found it simple but worth  the read. Glad the two of them ended up happy. Love this book .,"06 1, 2014",A3D93XLVDK7EUO,Carol Watkins,Good,1401580800
811,B000UMZMME,"[1, 1]",5,Mandy Roth does it again. As always this is a fantastic series of books. I love the characters and the storyline. Definitely a must read book for lovers of paranormal/shifter romance.,"01 17, 2014",AMQW7OMT6SAXJ,Jodi M Moore,Another hit,1389916800
812,B000UMZMME,"[1, 1]",5,Great series so far. The second book is as wonderful as the first. The caricatures are wonderfully funny and endearing. Definitely worth the read. These books are short but you really get to know the caricatures.,"05 30, 2014",A1FBW433YPQYRC,Kim,Wonderful read,1401408000
813,B000UMZMME,"[0, 0]",3,Oook so the story line itself is really good but way way to short it almost feels like it's fast forwarded and really rushed. Soo I hope the next installment is longer than this. I liked it just wish there were more meat to this one...,"07 9, 2014",A1UIGXOII412LJ,lo83,Oook so the story line itself is really good but way way to short it almost feels like ...,1404864000
814,B000UMZMME,"[0, 0]",3,"Too expensive for the 80 pages.  no book 70 page book is worth $2.66.  the author should make longer book, you can't develop a good story with just a couple of chapters.","12 10, 2013",A3N10I9K95D911,Melba,Too expensive for the 80 pages.  no book 70 page book is worth $2.66.,1386633600
815,B000UMZMME,"[1, 1]",4,Hot & Fun Read!Once again Mandy Roth has me smiling from ear to ear with her talented and creative writing. This second installment in the Talon's series is so cute as we find out why Sachin holds so many secrets that even his King doesn't know about.  The story kept me glued to the pages and I could clearly visualize every scene as it produced such excitement from the drama foretold.The characters Sachin and Paige were perfect for each other and had me smiling and laughing at their playfulness.  The erotic scenes were absolutely thrilling getting me all excited with arousal as I read the in public (Side of building in Town) sex scene between Sachin and Paige - so freakn' HOT.Sachin and Paige's HEA was perfect and had me laughing in the end as this strong tough guy (Sachin) faints when Paige goes into Labor and then faints again when just mentioning his daughters growing up to date.  LOL  This was truly a cute story.You know this is an awesome read when I am craving for more in the end.  This is one series I highly recommend for your hungry minds sexual quick fix and your need for exciting drama.AWESOME READ!,"02 17, 2012",AV0WASU4N2PGD,Ronda Tutt,Hot & Fun Read!,1329436800
816,B000UMZMME,"[5, 6]",4,"I had been looking for this story since it's Book two in King of Prey series. I also seem to be going through a Mandy M. Roth faze. I had purchased book one in paper form as part of an anthologyTalonsthen I purchased her story in Kindle versionKing of Prey: a Talons story... Then I decided to look for Book 2 and happily found it.This one is not as good as the 1st one, but I enjoy Ms. Roth's writing and enjoyed this one too.","07 24, 2010",A28VGN6IJA6ZUO,"Teresa Tio ""sometimes fluff is important""",Enjoyed This,1279929600
817,B000UMZMP6,"[0, 0]",5,Not much to say but Very Hot! Good story! Quick read and worth every minute! Very very good!!! Highly recommend!,"12 28, 2013",A2OCNIJDB6427H,deborah huegel,WOW!!,1388188800
818,B000UMZMP6,"[2, 3]",2,not well-written... no plot. characters cliched. and the whole fat/chubby thing could have been SO well written... and bad descriptives just made the issue icky instead of luscious and REAL. save your money...,"08 31, 2010",A2TZDW14PLBJ4T,D. K. Kortz,"shallow, shallow",1283212800
819,B000UMZMP6,"[0, 0]",4,This was a short novella and it had good tempo! Bargaining with the devil sometimes makes strange bedfellows (no pun intended),"04 5, 2014",A1PIHRVCTCJQFL,Janet,Never say Never,1396656000
820,B000UMZMP6,"[2, 2]",4,"This story has several themes I personally really enjoy in erotica or erotic romance: full-figured heroine, military hero, interracial relationship, and an element of coercion. Although the coercion is a small part of the story, and I wouldn't characterize it as hardcore or full-on, it is still there for me to enjoy. Now, I know this idea of coercion doesn't work for everyone, but Abby's seeking to appease Mason with her body was very hot to me.Plus, she really wasn't doing something she didn't want to do. She'd been resisting Mason for weeks, denying him at every turn, and I think this was a convenient reason for her to give in to her attraction to Mason. For his part, he sees this as an opportunity to force her to spend some time with him and to take a chance on him. And how she resisted this man for a month, I just do not know. A military alpha with that commanding presence, muscular body, beautiful brown skin, sexy bedroom eyes, and a total good guy all the way around-- What was the girl thinking?Abby does have her reasons for resisting him, and as she and Mason spend the weekend together, stronger feelings other than lust develop. This story isn't long; it's actually around 58 pages. There is lots of sex, but it's done the way I love sex to be done: super hot, well-written, with the sexy edge of an in-charge man, and with a very sweet emotional connection between h/H. While there is no 'I love you' moment, I definitely felt HEA was in store for this couple. I thought it was a hot read with one very yummy hero who was tired of taking 'No' for an answer. There's no way Abby's getting away from him now.","09 1, 2011",A37J3XRX1TENTS,S. Richards,Trusting Mason,1314835200
821,B000UMZMP6,"[0, 0]",5,"this was the first book by Shelli Stevens I had read, I just fell in love with Abby and Mason. Mason is the perfect guy we all want and Abby is the girl we all are. This story is very well written and gives you a little bit of everything. I enjoyed this story so much I have read it several times and I will continue to back to it when I want a great, funny quick read.","11 3, 2012",A3FKL9E9TZVT62,ylowe,Loved this story!!!,1351900800
822,B000VKVZP8,"[2, 2]",5,"I just got a Kindle and this is one of the first titles I downloaded because I've read most of Dee S Knight's stories. This author never disappoints, and this is one of her best yet. I love stories about marriages in crisis (like CABIN FEVER by Vanessa Hart)and couples who find their way back to happiness. The setting and description, along with the emotional characters, bring this story to life. Good job, Ms. Knight!","01 29, 2011",A2F5S9LBYB86G8,"Book CraZ ""BookcraZ""",Outstanding story!,1296259200
823,B000VKVZP8,"[0, 0]",5,"second wind, a midsummer's night steam.  was written very well, i did enjoy your book, please continue to write, thank you","10 29, 2013",A33EMFFJOHSZYG,djb,second wind,1383004800
824,B000VKVZP8,"[0, 0]",4,"Second WindCathy Walker threw her expensive suitcase in her Thunderbird as Rafe watched and begged her not to leave, but this time his sad puppy eyes were not going to sway her fromleaving this time no matter how good the sex was between them!  They had met at a rodeo where Rafe was riding a huge bull and dry humped in a barn later.  Cathy was letting down her hair by going to the rodeo instead of sipping champagne at the country club before heading back to Boston to take  her place as an  attorney  in family tradition and never regretted their love making until she went home and he never called,  Then one day he was on her door step and her heart bounded in her chest as she invited him in for a drink where he proposed and she accepted.  It had been four years ago and most of last year they rarely saw each other, he treated her like fragile porcelin instead of a wife; it was moneey from her trust fund that saved the ranch and her salary that kept them in the black yet her name was not on the deed!The moment Rafe sat atop the bull and glanced at the pretty woman with clothes so new they screamed designer he was hooked and when she smiled he was a goner!  Seven seconds later he was thrown but he did not care because he had to meet this woman!  Looking back, the sex was amazing but when she got hired by the county she stayed away longer and longer and he knew she wanted him to do some thing but for the life of him he did not know what! Standing there watching her go he choked on the lump in his throat knowing she took his heart with her.Dee S. Knight pens one terrific read that will make you shed tears, squirm, and be glued to your seat at the same time as you rapidly read! Second Wind reminds me of what every newly married couple goes through with the fussing, fighting, and loving. The sex is white hot when these two get together they EXPLODE!  A really great read that all will enjoy.","11 15, 2012",AAEIK0DZ1F537,Hotcha,Second Wind,1352937600
825,B000VKVZP8,"[0, 0]",3,"Dee Knight had a really great story line here that could have yielded a fantastic book. This is a sweet story. She did a great job with the characters, I would have loved to see her expand it. The sex is too short, the scenes are too short. It's difficult to get worked up about anything that happens in the story. I'd love to see her rewrite it and lengthen it out!(71 pages per Amazon, but a lot of excerpts from other Samhain Publishing are included.  This publisher has may favorite author Lorelei James.)","10 24, 2013",AQWCQAOPQNZLY,"Lara Lee Sweety ""Lara Lee Sweety""",Short and sweet...,1382572800
826,B000VKVZP8,"[2, 2]",5,"East meets west when Texas cowboy Rafe Walker falls for the well to do Bostonian Cathy Fitzgerald. A weekend of hot passion leads to Rafe and Cathy rearranging their lives to be together.  A spontaneous marriage proposal and a surprised `yes' have Cathy packing up her city life and moving into Rafe's Texas ranch.Four years later Rafe and Cathy find that passion may not have been enough to build a relationship as their marriage is crumbling apart.  Will these two who obviously love each other find a way to salvage their marriage and start to trust in one another?Second Wind is a very good story.  Communication and trust is the key to a solid relationship.  Rafe and Cathy had neither of these and to add to their problems, their jobs didn't leave them with much one on one time.  Cathy did well by Rafe, and honestly she gave a whole lot more than she got from him.  Rafe wasn't a bad person he just wasn't on Cathy's level, but opposites do attract and that was definitely demonstrated here.  What they lacked in other aspects of their marriage they compensated with the strong passion they had for each other.  They were hot together but need to work on life outside the bedroom.  Readers looking for a good breaking up and making up story, Second Wind is a great choice, and I enjoyed it very much.LeyReviewed for Joyfully Reviewed","01 4, 2010",A320TMDV6KCFU,MNix,Second Wind,1262563200
827,B000VKVZP8,"[1, 1]",5,"This novel was very good and the characters were written well. But, would have liked for the story to be longer.","05 28, 2011",A36YYST2A8RFYJ,Neon,Love,1306540800
828,B000VKVZP8,"[1, 1]",5,"I loved this book. A definite keeper. Rafe really loved his wife Cathy. His love is especially evident during a pivotal moment that leaves Rafe with the decision of whether to proceed forward, or to go back and safe his wife. Dee S. Knight did a superb job at describing the tornado scene. I now have a new found fear and respect for tornadoes.","10 25, 2010",A36XSGQSK4XDK0,"Sidava ""~force~""",2nd Wind,1287964800
829,B000VKVZQM,"[2, 6]",2,"I expected alot more from this book than I got. So much more could have been explained that wasn't that would have made this book better.  I came away from this book still in a fog about the characters and their lives. Are they staying together?not?maybe? Does anyone know they are gay? I'm just confused. You decide for yourself, I'm stumped.","01 11, 2010",A23T5VUL3SCPS6,"Admete ""Admete""",So so,1263168000
830,B000VKVZQM,"[4, 4]",4,"K.A. Mitchell is my favorite M/M author, her ability to create realistic characters is amazing.  I love that in this story both men would be what I would call Alpha types, even though it's primarily Jeff in charge, Ryan also steps up.  Very realistic storyline, Jeff can't let out that he's gay for fear of losing the time he has with his daughter, Ryan was in the Air Force so he's been in that same scenario where he has to hide that part of him. The sex scenes this author writes are incredibly descriptive & erotic; makes me feel a little like a voyeur!I do agree with the other reviewers that the book does end abruptly and hope the story is continued.What I didn't like: 2/3 of the book is the story, the last 1/3 of the kindle book is advertisements for other books to read/buy.  So very short story, but still a great quick read that I feel was worth the price.","01 2, 2011",A3R5MB5Q6O9483,Amazon Customer,Great short story,1293926400
831,B000VKVZQM,"[0, 0]",5,"The book was great to read but very disappointing at the same time. I do not like books that ends without finishing the story of what is going on. This book does this it leaves you hanging wanting to know if he able to keep his daughter, what continue to grow between the two main characters and their life being together. It could have been written better and more put into it.","03 29, 2014",A1XFKGZYK3N43L,Dennis Wayne Crotts,GREAT But to Short,1396051200
832,B000VKVZQM,"[0, 0]",5,"love K.A. Mitchell, this is no exception, but just as I was getting into it , &#34;Bam!&#34; it was over. I could have used another 60k in this story. It's a fast read, so go read it.","04 14, 2014",A13Q7A1UWMNUU6,J.R.,K. A Mitchell Does it Again,1397433600
833,B000VKVZQM,"[2, 2]",2,"I kind of take the reviews with a grain of salt, it's subjective to each person's viewpoint. I liked other books by this author like Collision Course and No Souvenirs. I thought ok it's a short story, it can't be that bad. I was wrong, it ended at 1109 locations, 66 percent. The ending was so abrupt, it wasn't just having a few questions. It was almost as if the story stopped in the middle, I expected to get the next chapter when I turned the page and all of a sudden I am staring at the author's bio and I can't figure out what happened. I even rebooted my kindle thinking the story loaded wrong. Then spent 15 min combing through pages and pages of blurbs for other stories looking for a sequel with no luck. I have read many stories by this author, some I liked and some I didn't. However, I have never been so pissed or so disappointed and disgusted as I am now. I gave 2 stars cause the story was started so well, but there was hardly any relationship development. Just basically 2 guys with insane chemistry. If she had developed this story like the 2 books I already mentioned it would have been great. Mitchell chose the wrong story line for this short short story. I hope she revises and republished this story in a way longer format. I want to know what happens. Trust me, I have read short stories that had the perfect plot line that it could be told in a way that the reader was happy at the end. This definitely isn't it. Save your money, don't make a mistake like I did.","08 20, 2013",A2788TB7MW6XJV,Kandi,Should have listened to the reviews,1376956800
834,B000VKVZQM,"[2, 2]",4,"Mix one carefree man with one closeted man and his daughter. What have you got? A really great read!I know when I read a K.A. Mitchell book, I'm in for a white hot read. This book lives up to her reputation for sizzling sex and depth of emotion in her characters. I felt like I was right there with the characters and going through the trials and triumphs next to them.I breezed through this book quickly, but don't think it's a light-hearted read. It's got its comical moments, but it's also got tender moments. There were many times when I rooted for the characters to get their heart's desires.Ryan lives a structured but carefree life. He's got his issues and his problems, but he's ordered. I loved when he's in the club - he wasn't about to have a random hook-up. And yet, he does. It's his willingness, even when he's not sure of it, to step out of his comfort space that I liked. There's a very touching moment when he struggles with what he wants from Jeff. I loved that scene, even though it broke my heart.Jeff is hard to understand. He's got a lot going on and a lot to hide. But it's believable. He can't lose his daughter, but he can't seem to let go of Ryan. That sort of conundrum is a good one to have in some ways. Ryan's a hunky catch. Anna, Jeff's daughter, adds a cute and heartwarming touch. She's smitten with Ryan and totally in favor of her daddy being happy. If only all people could be that understanding...If you want a story that's hot and has a sizzling scene in a Camaro (my vehicular weapon of choice), then you need to read Custom Ride. I give this story 4 cherries.Originally posted at Whipped Cream Reviews","12 6, 2010",A13QTZ8CIMHHG4,"LAS Reviewer ""The Long and the Short Of It Re...",Wonderful Read,1291593600
835,B000VKVZQM,"[0, 0]",4,Gotta love K.A. Mitchell.  Custom Ride is a short short story over too fast but super fun to read and enjoy.  Recommended.,"09 26, 2011",A1EITOVR4K2EKG,rainbowgirl35,4 Stars,1316995200
